time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,x_speed,y_speed
1626098470,400960,51.47639465,-0.735712825,96.715472,90,-5.85216,SHT9J   ,FALSE,FALSE,FALSE,7735,967.74,1021.08,1626098470,1626098470,96.715472,0
1626098470,4ca741,51.78531453,0.115356445,96.35358961,6.745579647,-5.85216,RYR62UK ,FALSE,FALSE,FALSE,2002,822.96,876.3,1626098470,1626098470,11.317768,95.686584
1626098470,4077da,51.82081604,-1.363121239,48.93982319,183.0127875,-0.65024,GCLDK   ,FALSE,FALSE,FALSE,,487.68,525.78,1626098449,1626098449,-2.57222,-48.87218
1626098470,407b3c,52.42666626,-2.112426758,64.51094941,119.6315367,-0.65024,GTTEA   ,FALSE,FALSE,FALSE,404,678.18,716.28,1626098470,1626098470,56.074396,-31.895528
1626098470,4ca84b,51.37784279,-2.841796875,89.72587686,86.05481377,-5.20192,RYR5CM  ,FALSE,FALSE,FALSE,7463,609.6,655.32,1626098470,1626098470,89.513256,6.173328
1626098470,3990c0,53.26661682,-2.286019461,137.2216088,159.594799,20.15744,FHEGA   ,FALSE,FALSE,FALSE,2273,1661.16,1722.12,1626098470,1626098470,47.843292,-128.611
1626098470,a95881,53.76583293,-2.789638744,252.1772794,107.6956895,0,CKS203  ,FALSE,FALSE,FALSE,6250,12496.8,12786.36,1626098470,1626098470,240.245348,-76.652156
1626098470,43c92a,53.31344604,-4.679077148,7.647759871,19.65382406,1.95072,M204    ,FALSE,FALSE,FALSE,,198.12,251.46,1626098469,1626098469,2.57222,7.202216
1626098470,49328a,52.10331286,-1.246241978,208.7768156,151.6036239,4.8768,NJE340B ,FALSE,FALSE,FALSE,6321,12283.44,12565.38,1626098470,1626098470,99.287692,-183.656508
1626098470,398567,51.36131287,-1.387692013,242.2725394,109.4737779,0.65024,AFR84UW ,FALSE,FALSE,FALSE,1172,11887.2,12115.8,1626098470,1626098470,228.413136,-80.767708
1626098470,407898,53.8318634,-3.35357666,259.1659405,294.8863481,3.90144,BAW31F  ,FALSE,FALSE,FALSE,6324,9083.04,9258.3,1626098470,1626098470,-235.100908,109.062128
1626098470,400e4a,51.8394928,-0.016331028,100.8152745,194.1780644,0,EXS95EU ,FALSE,FALSE,FALSE,5573,937.26,975.36,1626098470,1626098470,-24.693312,-97.74436
1626098470,49514d,50.78895698,-1.208953857,168.0783891,33.64142935,-9.7536,TAP1368 ,FALSE,FALSE,FALSE,5206,4587.24,4686.3,1626098470,1626098470,93.114364,139.928768
1626098470,4074b8,50.37538147,0.018358733,218.6387,143.1301024,0,EZY6017 ,FALSE,FALSE,FALSE,5212,11879.58,12138.66,1626098470,1626098470,131.18322,-174.91096
1626098470,a0e003,51.81010437,-0.028950459,90.0277,90,0.65024,N1556Y  ,FALSE,FALSE,FALSE,534,2743.2,2804.16,1626098470,1626098470,90.0277,0
1626098470,40658e,52.08622819,-1.716770717,41.6667883,57.09475708,-0.32512,GOBZR   ,FALSE,FALSE,FALSE,7000,556.26,525.78,1626098470,1626098470,34.982192,22.635536
1626098470,4076a3,51.31233215,-0.500842945,39.15185855,356.9872125,0,GLAVN   ,FALSE,FALSE,FALSE,7010,335.28,358.14,1626098467,1626098470,-2.057776,39.097744
1626098470,c07233,51.83262634,0.225145495,246.5818693,321.8629149,0,HRT100  ,FALSE,FALSE,FALSE,2762,11582.4,11803.38,1626098470,1626098470,-152.275424,193.945388
1626098470,401a05,51.0267334,-0.123670423,61.35701793,93.84603009,0.32512,GBALG   ,FALSE,FALSE,FALSE,3750,548.64,586.74,1626098470,1626098470,61.218836,-4.115552
1626098470,4010eb,51.98835754,-0.376739502,149.8260191,300.0865046,25.35936,EZY9007 ,FALSE,FALSE,FALSE,6307,3657.6,3718.56,1626098470,1626098470,-129.639888,75.108824
1626098470,406ea4,51.17166293,-2.720718384,57.62002458,240.0013185,0.65024,GGAXC   ,FALSE,FALSE,FALSE,5077,792.48,853.44,1626098469,1626098470,-49.901068,-28.808864
1626098470,344695,53.22166443,-1.811802455,148.4106299,332.5467133,-6.5024,VLG74SD ,FALSE,FALSE,FALSE,5511,2811.78,2903.22,1626098470,1626098470,-68.421052,131.697664
1626098470,43c8e3,52.70800781,-3.093566895,51.09856005,196.9754995,-0.97536,AFGHAN1 ,FALSE,FALSE,FALSE,7420,297.18,365.76,1626098436,1626098436,-14.918876,-48.87218
1626098470,40774f,50.77619934,-0.847060745,33.53764562,159.3410899,-6.17728,GSHAZ   ,FALSE,FALSE,FALSE,7000,396.24,434.34,1626098469,1626098470,11.832212,-31.381084
1626098470,4ca56c,51.82585144,-3.883889688,214.125535,275.9297488,0,RYR901  ,FALSE,FALSE,FALSE,2712,10363.2,10530.84,1626098470,1626098470,-212.979816,22.121092
1626098470,4079b4,52.66181946,-1.198883057,6.707529124,57.52880771,-1.6256,GRIDC   ,FALSE,FALSE,FALSE,36,243.84,281.94,1626098470,1626098470,5.658884,3.601108
1626098470,4.07E+12,53.79846605,-2.614099839,116.6710904,244.6778575,-5.52704,BAE42   ,FALSE,FALSE,FALSE,552,990.6,1043.94,1626098470,1626098470,-105.46102,-49.901068
1626098470,4ca73b,51.17152327,-0.572967529,213.7723745,161.0418166,0.32512,RYR3NC  ,FALSE,FALSE,FALSE,6305,9776.46,9913.62,1626098470,1626098470,69.44994,-202.176492
1626098470,4cafd2,51.17797852,-0.517470901,173.0131082,22.37086839,0,RYR42TM ,FALSE,FALSE,FALSE,7464,5791.2,5897.88,1626098470,1626098470,65.848832,159.992084
1626098470,4009d2,50.80040883,-3.669281006,194.5339903,256.6987487,-0.65024,AMBER1  ,FALSE,FALSE,FALSE,1771,6088.38,6202.68,1626098470,1626098470,-189.315392,-44.756628
1626098470,43c2b3,53.54917882,-1.997330609,134.8756011,331.7732506,0,WAD47   ,FALSE,FALSE,FALSE,6371,4267.2,4373.88,1626098470,1626098470,-63.791056,118.836564
1626098470,4bb14f,53.19145203,-0.433567592,247.0536634,112.3996035,0,THY6552 ,FALSE,FALSE,FALSE,5243,10668,10843.26,1626098470,1626098470,228.413136,-94.143252
1626098470,40717f,50.06409209,-1.215622361,230.3755823,356.5433808,0,EXS8LB  ,FALSE,FALSE,FALSE,1051,10972.8,11163.3,1626098470,1626098470,-13.889988,229.956468
1626098470,4b1886,50.41416491,0.082248997,199.4198886,148.0729539,10.72896,SWR30K  ,FALSE,FALSE,FALSE,2025,7825.74,7970.52,1626098470,1626098470,105.46102,-169.252076
1626098470,400982,51.31639384,0.057144165,138.2486295,315.904595,-5.85216,BAW347  ,FALSE,FALSE,FALSE,6752,3596.64,3695.7,1626098470,1626098470,-96.201028,99.287692
1626098470,407995,54.25227356,-2.431588309,250.7121603,327.0599198,-0.32512,BAW287  ,FALSE,FALSE,FALSE,7741,9753.6,9928.86,1626098470,1626098470,-136.32766,210.407596
1626098470,4ca9bb,53.25091553,-3.121686663,223.8747751,113.8555441,0.32512,EIN168E ,FALSE,FALSE,FALSE,1416,10050.78,10218.42,1626098470,1626098470,204.748712,-90.542144
1626098470,4ca875,51.87241376,-3.256988525,223.5908801,283.8444056,0,EIWFI   ,FALSE,FALSE,FALSE,5451,8534.4,8694.42,1626098470,1626098470,-217.095368,53.502176
1626098470,43c8ec,52.80235291,-2.670211792,31.39794649,1.877877447,2.60096,SYS118  ,FALSE,FALSE,FALSE,,160.02,205.74,1626098469,1626098470,1.028888,31.381084
1626098470,406266,50.94746735,0.214233398,214.6366164,318.4006739,-10.40384,LNX57AX ,FALSE,FALSE,FALSE,5732,6507.48,6614.16,1626098470,1626098470,-142.500988,160.506528
1626098470,4b84a8,51.2375809,-0.891342163,81.02288853,65.22485943,-3.57632,TCAEH   ,FALSE,FALSE,FALSE,7461,632.46,655.32,1626098470,1626098470,73.565492,33.953304
1626098470,40653d,51.16384215,-0.084762573,105.2047414,65.44010896,8.45312,EZY971B ,FALSE,FALSE,FALSE,7642,853.44,876.3,1626098470,1626098470,95.686584,43.72774
1626098470,406c72,53.3379364,-2.755763463,70.15326287,265.794643,-3.57632,EZY612  ,FALSE,FALSE,FALSE,7624,304.8,358.14,1626098470,1626098470,-69.964384,-5.14444
1626098470,40473d,52.41912325,-3.135027204,41.15873515,341.7915155,0.65024,GKEVH   ,FALSE,FALSE,FALSE,,784.86,-7.62,1626098441,1626098442,-12.8611,39.097744
1626098470,a0e1e8,51.96253967,-3.784942627,240.5574469,280.3486841,3.57632,N156QS  ,FALSE,FALSE,FALSE,7737,12009.12,12291.06,1626098470,1626098470,-236.64424,43.213296
1626098470,40649f,50.5252533,-0.279500861,202.5792683,162.7154142,7.15264,BAW480  ,FALSE,FALSE,FALSE,2056,7261.86,7399.02,1626098470,1626098470,60.189948,-193.430944
1626098470,43ec83,50.85813361,-1.542816162,110.2711644,204.5324424,4.55168,SLS2    ,FALSE,FALSE,FALSE,5402,6781.8,6918.96,1626098470,1626098470,-45.785516,-100.31658
1626098470,407c5d,53.00454712,-2.992248535,90.19657321,168.8182458,0.32512,GWJMI   ,FALSE,FALSE,FALSE,430,746.76,800.1,1626098469,1626098470,17.491096,-88.484368
1626098470,4009cc,50.81153482,-3.327178955,216.1160814,268.7724212,0.32512,AMBER2  ,FALSE,FALSE,FALSE,3355,6096,6217.92,1626098470,1626098470,-216.06648,-4.629996
1626098470,c0173e,52.92105103,-1.375732422,251.8117988,316.4900167,0,ACA871  ,FALSE,FALSE,FALSE,5631,9753.6,9913.62,1626098470,1626098470,-173.367628,182.62762
1626098470,401d8f,52.83544922,-1.268081665,35.29100838,210.67728,-1.30048,GBGGO   ,FALSE,FALSE,FALSE,7010,320.04,342.9,1626098470,1626098470,-18.00554,-30.352196
1626098470,43c14b,50.4585292,-1.874727816,67.93777927,358.2642954,0,RRR055  ,FALSE,FALSE,FALSE,,617.22,655.32,1626098467,1626098470,-2.057776,67.906608
1626098470,4ca764,51.54077562,-0.820083618,134.8137777,339.2136469,-12.67968,RYR25SQ ,FALSE,FALSE,FALSE,2264,3451.86,3535.68,1626098470,1626098470,-47.843292,126.03878
1626098470,406d78,52.97932434,-1.275253296,233.6380148,342.442773,7.15264,BAW49   ,FALSE,FALSE,FALSE,7622,8397.24,8557.26,1626098470,1626098470,-70.478828,222.754252
1626098470,40673b,52.42126465,-1.589584351,196.312801,143.3102772,0,ENZ613F ,FALSE,FALSE,FALSE,1470,10050.78,,1626098470,1626098470,117.293232,-157.419864
1626098470,4076f4,53.76727605,-2.949344411,51.53691673,273.4336304,-3.57632,GKCMI   ,FALSE,FALSE,FALSE,451,251.46,289.56,1626098470,1626098470,-51.4444,3.086664
1626098480,c0173e,52.93684387,-1.400604248,251.8117988,316.4900167,0,ACA871  ,FALSE,FALSE,FALSE,5631,9753.6,9913.62,1626098480,1626098480,-173.367628,182.62762
1626098480,40653d,51.16840427,-0.070877075,111.4290929,61.30509562,11.05408,EZY971B ,FALSE,FALSE,FALSE,7642,952.5,967.74,1626098480,1626098480,97.74436,53.502176
1626098480,4ca9bb,53.24290466,-3.091631208,224.0833267,113.9758446,0.32512,EIN168E ,FALSE,FALSE,FALSE,1416,10050.78,10218.42,1626098480,1626098480,204.748712,-91.056588
1626098480,406c72,53.33747864,-2.766357422,68.61417944,265.7001372,-2.92608,EZY612  ,FALSE,FALSE,FALSE,7624,274.32,320.04,1626098480,1626098480,-68.421052,-5.14444
1626098480,401d8f,52.83329851,-1.27166748,35.40331696,234.4623222,-2.27584,GBGGO   ,FALSE,FALSE,FALSE,7010,297.18,320.04,1626098480,1626098480,-28.808864,-20.57776
1626098480,406266,50.96157268,0.193634033,212.8188361,315.6855578,-12.02944,LNX57AX ,FALSE,FALSE,FALSE,5732,6393.18,6499.86,1626098480,1626098480,-148.674316,152.275424
1626098480,40673b,52.40715932,-1.572378976,196.312801,143.3102772,0,ENZ613F ,FALSE,FALSE,FALSE,1470,10050.78,,1626098480,1626098480,117.293232,-157.419864
1626098480,406d78,52.99907102,-1.285714286,233.3036153,342.2842073,8.45312,BAW49   ,FALSE,FALSE,FALSE,7622,8473.44,8633.46,1626098479,1626098480,-70.993272,222.239808
1626098480,4ca764,51.55224609,-0.827092351,138.9122642,338.9472548,-13.0048,RYR25SQ ,FALSE,FALSE,FALSE,2264,3322.32,3406.14,1626098480,1626098480,-49.901068,129.639888
1626098480,4ca875,51.87721252,-3.288178315,224.0904128,283.8129314,0,EIWFI   ,FALSE,FALSE,FALSE,5451,8534.4,8694.42,1626098480,1626098480,-217.609812,53.502176
1626098480,43c8ec,52.80555337,-2.670227051,31.96183894,356.308614,3.90144,SYS118  ,FALSE,FALSE,FALSE,,205.74,251.46,1626098480,1626098480,-2.057776,31.895528
1626098480,40473d,52.41912325,-3.135027204,41.15873515,341.7915155,0.65024,GKEVH   ,FALSE,FALSE,FALSE,,784.86,-7.62,1626098441,1626098442,-12.8611,39.097744
1626098480,4076f4,53.76769502,-2.957099466,52.83517703,276.7098368,-2.60096,GKCMI   ,FALSE,FALSE,FALSE,451,220.98,259.08,1626098480,1626098480,-52.473288,6.173328
1626098480,407995,54.27027298,-2.451566808,250.9922666,326.961363,0,BAW287  ,FALSE,FALSE,FALSE,6326,9753.6,9928.86,1626098479,1626098480,-136.842104,210.407596
1626098480,400982,51.32542419,0.043128761,136.7937455,315.9142168,-4.55168,BAW347  ,FALSE,FALSE,FALSE,6752,3550.92,3634.74,1626098480,1626098480,-95.17214,98.258804
1626098480,4b84a8,51.24060059,-0.881430136,79.60594956,63.93172059,-5.52704,TCAEH   ,FALSE,FALSE,FALSE,7461,579.12,601.98,1626098480,1626098480,71.507716,34.982192
1626098480,a0e1e8,51.96644928,-3.819710868,240.3747503,280.1074269,3.2512,N156QS  ,FALSE,FALSE,FALSE,7737,12039.6,12321.54,1626098480,1626098480,-236.64424,42.184408
1626098480,4b1886,50.39859009,0.097431384,198.9834546,147.9946168,11.3792,SWR30K  ,FALSE,FALSE,FALSE,2025,7932.42,8077.2,1626098480,1626098480,105.46102,-168.737632
1626098480,40649f,50.50831604,-0.271261115,203.561922,162.8014588,7.15264,BAW480  ,FALSE,FALSE,FALSE,2056,7330.44,7467.6,1626098480,1626098480,60.189948,-194.459832
1626098480,407c5d,52.99641755,-2.988124302,90.67796058,159.4059098,-2.27584,GWJMI   ,FALSE,FALSE,FALSE,430,739.14,792.48,1626098480,1626098480,31.895528,-84.88326
1626098480,43c14b,50.46625687,-1.87487628,72.54390071,0.812651594,-2.92608,RRR055  ,FALSE,FALSE,FALSE,,586.74,624.84,1626098479,1626098480,1.028888,72.536604
1626098480,43ec83,50.84939575,-1.549072266,109.8479493,204.0442233,5.52704,SLS2    ,FALSE,FALSE,FALSE,5402,6835.14,6979.92,1626098480,1626098480,-44.756628,-100.31658
1626098480,4009cc,50.81112671,-3.356917098,217.1447344,268.7782373,0.32512,AMBER2  ,FALSE,FALSE,FALSE,3355,6096,6217.92,1626098480,1626098480,-217.095368,-4.629996
1626098480,4079f8,51.30633545,0.941038389,59.08720237,82.99873244,-0.32512,AAAAA   ,FALSE,FALSE,FALSE,5050,304.8,320.04,1626098480,1626098480,58.646616,7.202216
1626098480,402900,52.66992188,-1.052017212,41.6667883,339.7751406,-0.32512,GTALR   ,FALSE,FALSE,FALSE,7000,609.6,647.7,1626098480,1626098480,-14.404432,39.097744
1626098480,400d91,54.41914704,-3.026733398,230.5449663,160.7159875,0.32512,EZY91QH ,FALSE,FALSE,FALSE,6357,11879.58,12131.04,1626098480,1626098480,76.137712,-217.609812
1626098480,43eafb,50.15419006,-0.008745695,230.7125052,165.4060002,12.02944,MAATD   ,FALSE,FALSE,FALSE,512,8854.44,9014.46,1626098480,1626098480,58.132172,-223.268696
1626098480,406de5,50.81349001,-1.207885742,13.34583154,27.55281158,0.32512,CG175   ,FALSE,FALSE,FALSE,,38.1,60.96,1626098480,1626098480,6.173328,11.832212
1626098480,4aca45,51.68907166,-0.016924884,227.6064444,229.2161011,2.60096,NAX3WE  ,FALSE,FALSE,FALSE,1142,11254.74,11452.86,1626098480,1626098480,-172.33874,-148.674316
1626098480,43ecf5,51.29558499,0.391540527,88.09017958,144.2678363,11.05408,ORT25J  ,FALSE,FALSE,FALSE,2053,2118.36,2171.7,1626098480,1626098480,51.4444,-71.507716
1626098480,406ae8,50.93019104,-3.391286489,228.6088653,4.517370935,-0.32512,TOM6K   ,FALSE,FALSE,FALSE,5411,12192,12466.32,1626098480,1626098480,18.00554,227.898692
1626098480,40666b,51.46485901,-2.727133261,126.1017574,260.8450969,-3.57632,EZY56KG ,FALSE,FALSE,FALSE,2756,1638.3,1706.88,1626098479,1626098480,-124.495448,-20.063316
1626098480,4ca7b9,52.68379211,-1.205825806,184.5958123,331.7208734,-8.128,RYR20KC ,FALSE,FALSE,FALSE,5575,7536.18,7680.96,1626098480,1626098480,-87.45548,162.564304
1626098480,403321,51.43873312,-0.857772827,48.15481634,40.66768602,0,GBSYY   ,FALSE,FALSE,FALSE,,487.68,502.92,1626098477,1626098477,31.381084,36.525524
1626098480,4009c9,51.05602717,-3.876419067,181.5076249,338.379524,0,CRIMSON1,FALSE,FALSE,FALSE,1761,7315.2,7444.74,1626098480,1626098480,-66.87772,168.737632
1626098480,a7ff6a,51.85340881,-3.458911793,256.6956998,98.87711384,0,UPS223  ,FALSE,FALSE,FALSE,5204,12496.8,12793.98,1626098480,1626098480,253.620892,-39.612188
1626098480,40621b,50.29098769,-4.541807432,243.8410293,61.10976859,0,BAW246  ,FALSE,FALSE,FALSE,2376,10972.8,11178.54,1626098480,1626098480,213.49426,117.807676
1626098480,484f72,53.69494629,-1.539419992,245.1885654,282.1115495,0,KLM671  ,FALSE,FALSE,FALSE,2105,10972.8,11170.92,1626098480,1626098480,-239.730904,51.4444
1626098480,40097d,51.47699906,-0.609436035,86.94712388,89.32197509,-4.22656,BAW863Z ,FALSE,FALSE,FALSE,6620,510.54,548.64,1626098480,1626098480,86.941036,1.028888
1626098480,4074b8,50.36011777,0.036299422,218.2273631,143.0490617,0,EZY6017 ,FALSE,FALSE,FALSE,5212,11879.58,12138.66,1626098480,1626098480,131.18322,-174.396516
1626098480,c07233,51.85002136,0.203098606,246.5818693,321.8629149,-0.32512,HRT100  ,FALSE,FALSE,FALSE,2762,11582.4,11803.38,1626098480,1626098480,-152.275424,193.945388
1626098480,43c8e3,52.70800781,-3.093566895,51.09856005,196.9754995,-0.97536,AFGHAN1 ,FALSE,FALSE,FALSE,7420,297.18,365.76,1626098436,1626098436,-14.918876,-48.87218
1626098480,a0e003,51.8102417,-0.015811405,90.05121437,88.69061018,-0.65024,N1556Y  ,FALSE,FALSE,FALSE,534,2743.2,2804.16,1626098480,1626098480,90.0277,2.057776
1626098480,344695,53.23379517,-1.822396415,147.4983708,332.3624542,-6.82752,VLG74SD ,FALSE,FALSE,FALSE,5511,2750.82,2834.64,1626098480,1626098480,-68.421052,130.668776
1626098480,43c2b3,53.55997894,-2.00710521,135.3290875,331.8762646,0,WAD47   ,FALSE,FALSE,FALSE,6371,4267.2,4373.88,1626098480,1626098480,-63.791056,119.351008
1626098480,4bb14f,53.18344116,-0.401157924,247.3341678,112.24401,-0.32512,THY6552 ,FALSE,FALSE,FALSE,5243,10668,10843.26,1626098480,1626098480,228.92758,-93.628808
1626098480,4009d2,50.79400635,-3.695266311,195.7876812,243.6369308,2.27584,AMBER1  ,FALSE,FALSE,FALSE,1771,6096,6217.92,1626098480,1626098480,-175.425404,-86.941036
1626098480,4cafd2,51.19228557,-0.508117676,173.0131082,22.37086839,0,RYR42TM ,FALSE,FALSE,FALSE,7464,5791.2,5897.88,1626098480,1626098480,65.848832,159.992084
1626098480,4ca73b,51.15318169,-0.562896729,217.0258704,161.0496608,0.97536,RYR3NC  ,FALSE,FALSE,FALSE,6305,9791.7,9928.86,1626098480,1626098480,70.478828,-205.263156
1626098480,40774f,50.77363586,-0.846021498,31.29240687,152.5924246,-8.77824,GSHAZ   ,FALSE,FALSE,FALSE,7000,327.66,365.76,1626098479,1626098479,14.404432,-27.779976
1626098480,4ca56c,51.82786327,-3.914794922,213.6138502,275.9440038,0,RYR901  ,FALSE,FALSE,FALSE,2712,10363.2,10530.84,1626098480,1626098480,-212.465372,22.121092
1626098480,4.07E+12,53.79483498,-2.63049855,114.8697122,252.5388233,-6.5024,BAE42   ,FALSE,FALSE,FALSE,552,922.02,975.36,1626098480,1626098480,-109.576572,-34.467748
1626098480,4076a3,51.31653349,-0.502090454,40.17936084,346.6754687,-0.32512,GLAVN   ,FALSE,FALSE,FALSE,7010,327.66,342.9,1626098480,1626098480,-9.259992,39.097744
1626098480,406ea4,51.16941833,-2.727875581,59.39322262,245.4328287,-0.65024,GGAXC   ,FALSE,FALSE,FALSE,5077,792.48,815.34,1626098479,1626098480,-54.01662,-24.693312
1626098480,401a05,51.02632684,-0.116577148,61.01748263,95.80672691,0.32512,GBALG   ,FALSE,FALSE,FALSE,3750,556.26,594.36,1626098478,1626098478,60.704392,-6.173328
1626098480,40658e,52.08832304,-1.711983817,41.38637234,55.12467166,-0.32512,GOBZR   ,FALSE,FALSE,FALSE,7000,556.26,525.78,1626098479,1626098480,33.953304,23.664424
1626098480,4010eb,51.99494934,-0.395050049,150.4262758,300.8629429,23.73376,EZY9007 ,FALSE,FALSE,FALSE,6307,3901.44,3977.64,1626098480,1626098480,-129.125444,77.1666
1626098480,49514d,50.80174255,-1.195505503,167.793937,33.49518467,-9.7536,TAP1368 ,FALSE,FALSE,FALSE,5206,4488.18,4587.24,1626098480,1626098480,92.59992,139.928768
1626098480,40717f,50.08494749,-1.217552391,230.3755823,356.5433808,0,EXS8LB  ,FALSE,FALSE,FALSE,1051,10972.8,11163.3,1626098480,1626098480,-13.889988,229.956468
1626098480,4079b4,52.66186523,-1.198501587,0.514444,180,-2.60096,GRIDC   ,FALSE,FALSE,FALSE,36,228.6,251.46,1626098480,1626098480,3.15E-17,-0.514444
1626098480,4ca63a,53.55097961,-3.175598145,162.2098303,92.54480438,-4.55168,EIN304  ,FALSE,FALSE,FALSE,2707,2987.04,3040.38,1626098480,1626098480,162.04986,-7.202216
1626098480,40665f,52.08732605,-3.193206787,206.4228586,352.6978721,-10.72896,TOM127  ,FALSE,FALSE,FALSE,5214,9669.78,9837.42,1626098480,1626098480,-26.236644,204.748712
1626098480,342591,51.39413452,-3.565286172,105.2512696,336.0659457,0,VLG49TG ,FALSE,FALSE,FALSE,5556,1082.04,1143,1626098480,1626098480,-42.698852,96.201028
1626098480,49d31f,52.14865474,0.381225586,114.5270665,100.3508857,18.20672,TIE592D ,FALSE,FALSE,FALSE,4625,1409.7,1440.18,1626098480,1626098480,112.663236,-20.57776
1626098480,4009d1,54.45969404,-0.091303045,190.9425974,268.3017008,-10.40384,MONICA22,FALSE,FALSE,FALSE,6522,5387.34,5501.64,1626098480,1626098480,-190.858724,-5.658884
1626098480,406ecc,51.39418263,-0.43296814,137.628914,241.902317,13.32992,VIR513  ,FALSE,FALSE,FALSE,1421,1043.94,1074.42,1626098480,1626098480,-121.408784,-64.819944
1626098480,43c6b8,51.74221802,-1.3330573,87.67460073,45.71318864,-0.65024,RRR820  ,FALSE,FALSE,FALSE,3740,723.9,769.62,1626098480,1626098480,62.762168,61.218836
1626098480,4ca815,53.36422678,-0.972613166,216.4641956,106.7122868,7.15264,RYR9ZD  ,FALSE,FALSE,FALSE,4617,9075.42,9212.58,1626098480,1626098480,207.320932,-62.247724
1626098480,3c4591,51.43748474,-0.149354677,255.3353023,99.86086211,0,BOX413  ,FALSE,FALSE,FALSE,1174,10668,10850.88,1626098480,1626098480,251.563116,-43.72774
1626098480,76cdad,51.68932381,0.73890686,189.9190411,263.7797813,-9.42848,SIA308  ,FALSE,FALSE,FALSE,737,4152.9,4236.72,1626098480,1626098480,-188.800948,-20.57776
1626098480,46b8a4,51.36057191,-0.693435669,124.9008162,284.5513765,-7.80288,AEE2EG  ,FALSE,FALSE,FALSE,2752,1668.78,1722.12,1626098480,1626098480,-120.89434,31.381084
1626098480,394a14,54.26045046,-2.167457132,254.8533976,327.1118927,0,AFR072  ,FALSE,FALSE,FALSE,5632,9753.6,9936.48,1626098480,1626098480,-138.385436,214.008704
1626098480,407a19,53.46757275,-3.900792739,144.9244538,83.68226838,-3.2512,GMDSI   ,FALSE,FALSE,FALSE,5226,5836.92,5981.7,1626098480,1626098480,144.04432,15.947764
1626098480,407994,51.79024906,-4.295349121,256.8085692,115.3843913,0,BAW268  ,FALSE,FALSE,FALSE,6326,11277.6,11513.82,1626098480,1626098480,232.014244,-110.091016
1626098480,43c8d4,53.4635227,-0.152839212,110.092218,270.2677353,0.32512,CWL55   ,FALSE,FALSE,FALSE,4255,3649.98,3733.8,1626098480,1626098480,-110.091016,0.514444
1626098480,3ca9b3,52.00648499,0.780487061,146.3057391,273.0233763,0,DBJMS   ,FALSE,FALSE,FALSE,3535,2743.2,2804.16,1626098480,1626098480,-146.102096,7.71666
1626098480,43c8d8,53.03768921,-0.467681885,90.5655248,91.30195267,1.6256,CWL48   ,FALSE,FALSE,FALSE,7010,3649.98,449.58,1626098480,1626098480,90.542144,-2.057776
1626098480,4ca259,53.3168335,-0.390956334,229.5342824,99.54676692,7.80288,RYR60VP ,FALSE,FALSE,FALSE,5211,10287,10439.4,1626098480,1626098480,226.35536,-38.068856
1626098480,406f73,51.72507593,1.420593262,200.6364577,265.8829825,-8.128,BAW256  ,FALSE,FALSE,FALSE,3261,5920.74,6065.52,1626098480,1626098480,-200.118716,-14.404432
1626098480,4009c8,54.38067627,-0.512075985,197.2260483,267.4585135,-18.85696,MONICA21,FALSE,FALSE,FALSE,6521,6835.14,6995.16,1626098480,1626098480,-197.032052,-8.745548
1626098480,452057,51.77996102,-4.018249512,242.5563908,104.2425545,0,VAW902  ,FALSE,FALSE,FALSE,5256,10660.38,10858.5,1626098480,1626098480,235.100908,-59.675504
1626098480,407b3c,52.42377847,-2.104274205,64.3219601,120.2564372,-0.32512,GTTEA   ,FALSE,FALSE,FALSE,404,670.56,708.66,1626098480,1626098480,55.559952,-32.409972
1626098480,407b02,53.77336121,-3.07523019,48.1767948,276.7455796,3.90144,GOLD31  ,FALSE,FALSE,FALSE,452,266.7,320.04,1626098480,1626098480,-47.843292,5.658884
1626098480,43c8f4,52.75937355,-2.954223633,23.75372403,355.0302593,-0.32512,SYS86   ,FALSE,FALSE,FALSE,,144.78,190.5,1626098425,1626098425,-2.057776,23.664424
1626098480,400e4a,51.83070374,-0.016627956,99.1650026,172.2482208,0,EXS95EU ,FALSE,FALSE,FALSE,5573,937.26,975.36,1626098480,1626098480,13.375544,-98.258804
1626098480,49328a,52.08673096,-1.231613159,207.6270746,151.5934794,4.8768,NJE340B ,FALSE,FALSE,FALSE,6321,12336.78,12618.72,1626098480,1626098480,98.773248,-182.62762
1626098480,43c92a,53.31394958,-4.67868478,4.880444306,18.43494882,0.32512,M204    ,FALSE,FALSE,FALSE,,205.74,266.7,1626098480,1626098480,1.543332,4.629996
1626098480,a95881,53.75907898,-2.753958566,252.1772794,107.6956895,0,CKS203  ,FALSE,FALSE,FALSE,5671,12496.8,12786.36,1626098480,1626098480,240.245348,-76.652156
1626098480,4ca741,51.79336806,0.116882324,94.31036825,6.892423122,-6.82752,RYR62UK ,FALSE,FALSE,FALSE,2002,769.62,807.72,1626098480,1626098480,11.317768,93.628808
1626098480,4077da,51.82081604,-1.363121239,48.93982319,183.0127875,-0.65024,GCLDK   ,FALSE,FALSE,FALSE,,487.68,525.78,1626098449,1626098449,-2.57222,-48.87218
1626098480,407933,50.48661804,-4.513067948,40.80030683,221.9335145,1.30048,HLE01   ,FALSE,FALSE,FALSE,,358.14,396.24,1626098479,1626098479,-27.265532,-30.352196
