Timestamp,UTC,Callsign,Latitude,Longitude,Altitude,Speed,heading
1647437234,2022-03-16T13:27:14Z,MMF19,50.633469,21.382792,27000,444,124
1647437238,2022-03-16T13:27:18Z,MMF19,50.630127,21.391321,27000,444,121
1647437241,2022-03-16T13:27:21Z,MMF19,50.626675,21.400921,27000,443,119
1647437244,2022-03-16T13:27:24Z,MMF19,50.623856,21.409679,27000,444,117
1647437247,2022-03-16T13:27:27Z,MMF19,50.621277,21.418589,27000,444,114
1647437250,2022-03-16T13:27:30Z,MMF19,50.618958,21.42782,27000,443,112
1647437253,2022-03-16T13:27:33Z,MMF19,50.616806,21.43729,27000,443,110
1647437256,2022-03-16T13:27:36Z,MMF19,50.615177,21.445313,27000,444,107
1647437259,2022-03-16T13:27:39Z,MMF19,50.613457,21.455482,27000,444,105
1647437262,2022-03-16T13:27:42Z,MMF19,50.611919,21.46632,27000,444,102
1647437265,2022-03-16T13:27:45Z,MMF19,50.610992,21.474874,27000,443,99
1647437268,2022-03-16T13:27:48Z,MMF19,50.610058,21.48562,27000,443,97
1647437271,2022-03-16T13:27:51Z,MMF19,50.609497,21.495642,27000,444,95
1647437274,2022-03-16T13:27:54Z,MMF19,50.609207,21.50552,27000,443,92
1647437277,2022-03-16T13:27:57Z,MMF19,50.609173,21.515314,27000,442,90
1647437281,2022-03-16T13:28:01Z,MMF19,50.60936,21.522663,27000,443,87
1647437284,2022-03-16T13:28:04Z,MMF19,50.609848,21.533709,27000,442,85
1647437286,2022-03-16T13:28:06Z,MMF19,50.61058,21.543756,27000,442,83
1647437289,2022-03-16T13:28:09Z,MMF19,50.611176,21.549757,27000,442,81
1647437293,2022-03-16T13:28:13Z,MMF19,50.612896,21.563416,27000,441,78
1647437296,2022-03-16T13:28:16Z,MMF19,50.614338,21.572397,27000,441,76
1647437299,2022-03-16T13:28:19Z,MMF19,50.615875,21.580563,27000,442,73
1647437302,2022-03-16T13:28:22Z,MMF19,50.617905,21.590158,27000,440,71
1647437305,2022-03-16T13:28:25Z,MMF19,50.620064,21.599121,27000,440,69
1647437308,2022-03-16T13:28:28Z,MMF19,50.622803,21.609095,27000,440,66
1647437311,2022-03-16T13:28:31Z,MMF19,50.625141,21.616566,27000,440,64
1647437314,2022-03-16T13:28:34Z,MMF19,50.628212,21.625547,27000,440,62
1647437317,2022-03-16T13:28:37Z,MMF19,50.631317,21.633886,27000,440,59
1647437320,2022-03-16T13:28:40Z,MMF19,50.634293,21.64097,27000,439,58
1647437323,2022-03-16T13:28:43Z,MMF19,50.638138,21.649643,27000,439,54
1647437326,2022-03-16T13:28:46Z,MMF19,50.641899,21.657171,27000,439,52
1647437329,2022-03-16T13:28:49Z,MMF19,50.645782,21.664461,27000,438,50
1647437332,2022-03-16T13:28:52Z,MMF19,50.649906,21.671497,27000,438,47
1647437335,2022-03-16T13:28:55Z,MMF19,50.653519,21.677181,27000,438,45
1647437338,2022-03-16T13:28:58Z,MMF19,50.659012,21.685133,27000,438,43
1647437341,2022-03-16T13:29:01Z,MMF19,50.663086,21.690626,27000,438,40
1647437344,2022-03-16T13:29:04Z,MMF19,50.66835,21.697058,27000,438,38
1647437347,2022-03-16T13:29:07Z,MMF19,50.673088,21.702347,27000,436,35
1647437350,2022-03-16T13:29:10Z,MMF19,50.678879,21.708168,27000,436,33
1647437353,2022-03-16T13:29:13Z,MMF19,50.683777,21.712696,27000,436,31
1647437356,2022-03-16T13:29:16Z,MMF19,50.688995,21.717075,27000,435,28
1647437359,2022-03-16T13:29:19Z,MMF19,50.694672,21.721308,27000,436,26
1647437362,2022-03-16T13:29:22Z,MMF19,50.700275,21.725159,27000,435,23
1647437365,2022-03-16T13:29:25Z,MMF19,50.706188,21.728668,27000,436,21
1647437368,2022-03-16T13:29:28Z,MMF19,50.711975,21.731625,27000,435,18
1647437371,2022-03-16T13:29:31Z,MMF19,50.716003,21.73348,27000,435,17
1647437374,2022-03-16T13:29:34Z,MMF19,50.723366,21.736298,27000,434,14
1647437377,2022-03-16T13:29:37Z,MMF19,50.729511,21.738205,27000,434,11
1647437380,2022-03-16T13:29:40Z,MMF19,50.735142,21.739578,27000,433,8
1647437383,2022-03-16T13:29:43Z,MMF19,50.740311,21.740534,27000,434,7
1647437386,2022-03-16T13:29:46Z,MMF19,50.747154,21.741257,27000,432,4
1647437389,2022-03-16T13:29:49Z,MMF19,50.75288,21.741486,27000,432,2
1647437392,2022-03-16T13:29:52Z,MMF19,50.758621,21.741425,27000,432,359
1647437395,2022-03-16T13:29:55Z,MMF19,50.76503,21.740755,27000,432,357
1647437398,2022-03-16T13:29:58Z,MMF19,50.770523,21.740013,27000,431,354
1647437401,2022-03-16T13:30:01Z,MMF19,50.777756,21.738306,27000,431,352
1647437404,2022-03-16T13:30:04Z,MMF19,50.781601,21.737192,27000,432,350
1647437407,2022-03-16T13:30:07Z,MMF19,50.787838,21.735229,27000,432,349
1647437408,2022-03-16T13:30:08Z,MMF19,50.791519,21.734009,27000,432,349
1647437412,2022-03-16T13:30:12Z,MMF19,50.798409,21.73172,27000,432,347
1647437415,2022-03-16T13:30:15Z,MMF19,50.804352,21.72962,27000,432,347
1647437418,2022-03-16T13:30:18Z,MMF19,50.810326,21.727676,27000,434,347
1647437421,2022-03-16T13:30:21Z,MMF19,50.816254,21.725613,27000,433,348
1647437484,2022-03-16T13:31:24Z,MMF19,50.939835,21.68457,27000,433,348
1647437545,2022-03-16T13:32:25Z,MMF19,51.05777,21.645367,27000,433,348
1647437605,2022-03-16T13:33:25Z,MMF19,51.17767,21.605377,27000,433,348
1647437631,2022-03-16T13:33:51Z,MMF19,51.225384,21.584854,27000,429,338
1647437634,2022-03-16T13:33:54Z,MMF19,51.230553,21.581268,27000,429,336
1647437637,2022-03-16T13:33:57Z,MMF19,51.236618,21.57663,27000,429,334
1647437640,2022-03-16T13:34:00Z,MMF19,51.241837,21.572174,27000,430,332
1647437643,2022-03-16T13:34:03Z,MMF19,51.246552,21.567795,27000,429,329
1647437646,2022-03-16T13:34:06Z,MMF19,51.251907,21.56245,27000,428,327
1647437649,2022-03-16T13:34:09Z,MMF19,51.256989,21.556883,27000,428,325
1647437652,2022-03-16T13:34:12Z,MMF19,51.261612,21.55139,27000,428,323
1647437654,2022-03-16T13:34:14Z,MMF19,51.266209,21.545486,27000,428,321
1647437657,2022-03-16T13:34:17Z,MMF19,51.270767,21.539143,27000,427,319
1647437661,2022-03-16T13:34:21Z,MMF19,51.275208,21.532536,27000,428,317
1647437663,2022-03-16T13:34:23Z,MMF19,51.279385,21.525803,27000,428,314
1647437667,2022-03-16T13:34:27Z,MMF19,51.282486,21.520361,27000,427,311
1647437670,2022-03-16T13:34:30Z,MMF19,51.28595,21.514053,27000,428,311
1647437672,2022-03-16T13:34:32Z,MMF19,51.28894,21.508112,27000,427,308
1647437675,2022-03-16T13:34:35Z,MMF19,51.292652,21.50032,27000,427,305
1647437679,2022-03-16T13:34:39Z,MMF19,51.297073,21.490021,27000,428,303
1647437682,2022-03-16T13:34:42Z,MMF19,51.300102,21.482315,27000,427,301
1647437685,2022-03-16T13:34:45Z,MMF19,51.303547,21.472702,27000,427,299
1647437688,2022-03-16T13:34:48Z,MMF19,51.306152,21.464691,27000,427,297
1647437691,2022-03-16T13:34:51Z,MMF19,51.308945,21.45546,27000,428,295
1647437694,2022-03-16T13:34:54Z,MMF19,51.311367,21.446457,27000,427,293
1647437697,2022-03-16T13:34:57Z,MMF19,51.313183,21.439056,27000,427,291
1647437700,2022-03-16T13:35:00Z,MMF19,51.315556,21.428375,27000,427,289
1647437703,2022-03-16T13:35:03Z,MMF19,51.317322,21.419331,27000,428,287
1647437706,2022-03-16T13:35:06Z,MMF19,51.318535,21.411896,27000,428,285
1647437709,2022-03-16T13:35:09Z,MMF19,51.319885,21.402817,27000,428,283
1647437712,2022-03-16T13:35:12Z,MMF19,51.321236,21.392212,27000,428,281
1647437715,2022-03-16T13:35:15Z,MMF19,51.322128,21.383625,27000,428,279
1647437718,2022-03-16T13:35:18Z,MMF19,51.322865,21.374207,27000,428,277
1647437721,2022-03-16T13:35:21Z,MMF19,51.32333,21.365585,27000,428,275
1647437724,2022-03-16T13:35:24Z,MMF19,51.32375,21.352997,27000,428,273
1647437727,2022-03-16T13:35:27Z,MMF19,51.323868,21.344654,27000,429,271
1647437730,2022-03-16T13:35:30Z,MMF19,51.32375,21.335144,27000,429,269
1647437733,2022-03-16T13:35:33Z,MMF19,51.323547,21.325726,27000,429,267
1647437736,2022-03-16T13:35:36Z,MMF19,51.323284,21.315155,27000,429,267
1647437739,2022-03-16T13:35:39Z,MMF19,51.323238,21.304855,27000,429,269
1647437768,2022-03-16T13:36:08Z,MMF19,51.322998,21.215118,27000,429,259
1647437770,2022-03-16T13:36:10Z,MMF19,51.321991,21.208735,27000,429,258
1647437773,2022-03-16T13:36:13Z,MMF19,51.320305,21.19957,27000,429,254
1647437776,2022-03-16T13:36:16Z,MMF19,51.31842,21.190771,27000,429,252
1647437780,2022-03-16T13:36:20Z,MMF19,51.315929,21.181717,27000,430,249
1647437783,2022-03-16T13:36:23Z,MMF19,51.313183,21.172943,27000,430,245
1647437786,2022-03-16T13:36:26Z,MMF19,51.310593,21.165533,27000,432,239
1647437788,2022-03-16T13:36:28Z,MMF19,51.307316,21.157455,27000,431,237
1647437792,2022-03-16T13:36:32Z,MMF19,51.302616,21.147385,27000,432,234
1647437795,2022-03-16T13:36:35Z,MMF19,51.300339,21.143114,27000,433,232
1647437799,2022-03-16T13:36:39Z,MMF19,51.292744,21.1306,27000,434,225
1647437802,2022-03-16T13:36:42Z,MMF19,51.287949,21.123886,27000,434,222
1647437805,2022-03-16T13:36:45Z,MMF19,51.28331,21.118097,27000,435,218
1647437808,2022-03-16T13:36:48Z,MMF19,51.278362,21.112595,27000,435,215
1647437811,2022-03-16T13:36:51Z,MMF19,51.273567,21.107788,27000,436,212
1647437814,2022-03-16T13:36:54Z,MMF19,51.268021,21.103029,27000,437,209
1647437817,2022-03-16T13:36:57Z,MMF19,51.262718,21.098862,27000,437,206
1647437820,2022-03-16T13:37:00Z,MMF19,51.25732,21.095352,27000,437,203
1647437823,2022-03-16T13:37:03Z,MMF19,51.251678,21.092117,27000,438,200
1647437826,2022-03-16T13:37:06Z,MMF19,51.244583,21.088924,27000,440,196
1647437829,2022-03-16T13:37:09Z,MMF19,51.238697,21.086807,27000,440,193
1647437832,2022-03-16T13:37:12Z,MMF19,51.233669,21.085358,27000,441,189
1647437835,2022-03-16T13:37:15Z,MMF19,51.227478,21.084213,27000,440,188
1647437838,2022-03-16T13:37:18Z,MMF19,51.220078,21.08345,27000,441,183
1647437841,2022-03-16T13:37:21Z,MMF19,51.21426,21.083221,27000,442,181
1647437844,2022-03-16T13:37:24Z,MMF19,51.208008,21.083061,27025,443,181
1647437847,2022-03-16T13:37:27Z,MMF19,51.201599,21.082912,27000,443,180
1647437850,2022-03-16T13:37:30Z,MMF19,51.195877,21.082838,27000,444,180
1647437854,2022-03-16T13:37:34Z,MMF19,51.188934,21.082687,27000,444,180
1647437857,2022-03-16T13:37:37Z,MMF19,51.182922,21.082615,27000,444,180
1647437919,2022-03-16T13:38:39Z,MMF19,51.056122,21.089172,27000,444,177
1647437979,2022-03-16T13:39:39Z,MMF19,50.932388,21.096571,27000,444,177
1647438042,2022-03-16T13:40:42Z,MMF19,50.801834,21.10429,27000,445,177
1647438103,2022-03-16T13:41:43Z,MMF19,50.676533,21.112213,27000,444,176
1647438112,2022-03-16T13:41:52Z,MMF19,50.658424,21.116837,27000,443,167
1647438116,2022-03-16T13:41:56Z,MMF19,50.652279,21.119434,27000,444,164
1647438119,2022-03-16T13:41:59Z,MMF19,50.645508,21.122879,27000,443,162
1647438122,2022-03-16T13:42:02Z,MMF19,50.639755,21.126411,27000,443,159
1647438125,2022-03-16T13:42:05Z,MMF19,50.634933,21.129816,27000,443,156
1647438128,2022-03-16T13:42:08Z,MMF19,50.62912,21.134443,27000,442,153
1647438131,2022-03-16T13:42:11Z,MMF19,50.623398,21.139647,27000,442,150
1647438134,2022-03-16T13:42:14Z,MMF19,50.618065,21.145119,27000,442,147
1647438137,2022-03-16T13:42:17Z,MMF19,50.613281,21.15056,27000,442,144
1647438140,2022-03-16T13:42:20Z,MMF19,50.608475,21.156631,27000,442,141
1647438143,2022-03-16T13:42:23Z,MMF19,50.603806,21.163282,27000,442,138
1647438146,2022-03-16T13:42:26Z,MMF19,50.599594,21.169786,27000,442,135
1647438149,2022-03-16T13:42:29Z,MMF19,50.595383,21.177088,27000,442,133
1647438152,2022-03-16T13:42:32Z,MMF19,50.591763,21.183941,27000,441,129
1647438155,2022-03-16T13:42:35Z,MMF19,50.587784,21.19241,27000,441,126
1647438158,2022-03-16T13:42:38Z,MMF19,50.584213,21.200939,27000,442,123
1647438161,2022-03-16T13:42:41Z,MMF19,50.581604,21.207878,27000,441,120
1647438164,2022-03-16T13:42:44Z,MMF19,50.578728,21.216455,27000,441,117
1647438167,2022-03-16T13:42:47Z,MMF19,50.575882,21.226164,27000,441,114
1647438170,2022-03-16T13:42:50Z,MMF19,50.5737,21.23494,27000,441,111
1647438173,2022-03-16T13:42:53Z,MMF19,50.571743,21.243921,27000,440,108
1647438176,2022-03-16T13:42:56Z,MMF19,50.570297,21.251896,27000,439,105
1647438179,2022-03-16T13:42:59Z,MMF19,50.568695,21.262737,27000,440,102
1647438182,2022-03-16T13:43:02Z,MMF19,50.567646,21.272129,27000,439,99
1647438185,2022-03-16T13:43:05Z,MMF19,50.567001,21.280735,27000,440,97
1647438188,2022-03-16T13:43:08Z,MMF19,50.566498,21.291071,27000,440,94
1647438191,2022-03-16T13:43:11Z,MMF19,50.566406,21.301044,27000,440,91
1647438194,2022-03-16T13:43:14Z,MMF19,50.566498,21.307116,27000,440,88
1647438197,2022-03-16T13:43:17Z,MMF19,50.567139,21.320271,27000,439,85
1647438200,2022-03-16T13:43:20Z,MMF19,50.568008,21.329956,27000,438,82
1647438203,2022-03-16T13:43:23Z,MMF19,50.569199,21.339209,27000,438,79
1647438206,2022-03-16T13:43:26Z,MMF19,50.57058,21.347919,27000,438,76
1647438209,2022-03-16T13:43:29Z,MMF19,50.572628,21.358164,27000,438,73
1647438212,2022-03-16T13:43:32Z,MMF19,50.574211,21.365068,27000,438,70
1647438214,2022-03-16T13:43:34Z,MMF19,50.576679,21.374495,27000,438,67
1647438217,2022-03-16T13:43:37Z,MMF19,50.57803,21.378948,27000,437,65
1647438221,2022-03-16T13:43:41Z,MMF19,50.582336,21.391754,27000,438,62
1647438224,2022-03-16T13:43:44Z,MMF19,50.585571,21.399883,27000,436,58
1647438226,2022-03-16T13:43:46Z,MMF19,50.587967,21.405487,27000,436,56
1647438227,2022-03-16T13:43:47Z,MMF19,50.589249,21.408123,27000,436,56
1647438230,2022-03-16T13:43:50Z,MMF19,50.592648,21.4151,27000,436,52
1647438233,2022-03-16T13:43:53Z,MMF19,50.596619,21.422472,27000,436,50
1647438236,2022-03-16T13:43:56Z,MMF19,50.600967,21.429701,27000,435,47
1647438239,2022-03-16T13:43:59Z,MMF19,50.605637,21.436783,27000,434,44
1647438242,2022-03-16T13:44:02Z,MMF19,50.609848,21.442566,27000,434,42
1647438246,2022-03-16T13:44:06Z,MMF19,50.615875,21.450138,27000,433,38
1647438249,2022-03-16T13:44:09Z,MMF19,50.621246,21.456009,27000,434,34
1647438252,2022-03-16T13:44:12Z,MMF19,50.626328,21.461069,27000,434,33
1647438255,2022-03-16T13:44:15Z,MMF19,50.631378,21.465578,27000,433,30
1647438258,2022-03-16T13:44:18Z,MMF19,50.636536,21.469742,27000,433,27
1647438261,2022-03-16T13:44:21Z,MMF19,50.642487,21.473862,27000,432,24
1647438264,2022-03-16T13:44:24Z,MMF19,50.647438,21.477009,27000,432,22
1647438266,2022-03-16T13:44:26Z,MMF19,50.652557,21.479755,27000,432,19
1647438270,2022-03-16T13:44:30Z,MMF19,50.659149,21.482681,27000,431,16
1647438273,2022-03-16T13:44:33Z,MMF19,50.664944,21.484879,27000,432,14
1647438275,2022-03-16T13:44:35Z,MMF19,50.668758,21.486139,27000,430,11
1647438279,2022-03-16T13:44:39Z,MMF19,50.67588,21.487808,27000,430,8
1647438282,2022-03-16T13:44:42Z,MMF19,50.682587,21.488516,27000,430,6
1647438285,2022-03-16T13:44:45Z,MMF19,50.688263,21.489407,27000,430,4
1647438288,2022-03-16T13:44:48Z,MMF19,50.692642,21.489792,27000,430,3
1647438291,2022-03-16T13:44:51Z,MMF19,50.700943,21.490446,27000,432,2
1647438294,2022-03-16T13:44:54Z,MMF19,50.70726,21.490891,27000,431,2
1647438297,2022-03-16T13:44:57Z,MMF19,50.711075,21.491241,27000,432,2
1647438300,2022-03-16T13:45:00Z,MMF19,50.71508,21.491547,27000,432,2
1647438303,2022-03-16T13:45:03Z,MMF19,50.72546,21.492386,27000,432,3
1647438365,2022-03-16T13:46:05Z,MMF19,50.850128,21.503065,27000,435,3
1647438426,2022-03-16T13:47:06Z,MMF19,50.970882,21.509552,27000,434,353
1647438429,2022-03-16T13:47:09Z,MMF19,50.976791,21.507965,27000,434,351
1647438432,2022-03-16T13:47:12Z,MMF19,50.981869,21.506271,27000,434,348
1647438435,2022-03-16T13:47:15Z,MMF19,50.98769,21.503906,27000,433,345
1647438438,2022-03-16T13:47:18Z,MMF19,50.994392,21.500626,27000,432,343
1647438441,2022-03-16T13:47:21Z,MMF19,50.99984,21.497421,27000,432,340
1647438444,2022-03-16T13:47:24Z,MMF19,51.005814,21.493341,27000,431,337
1647438447,2022-03-16T13:47:27Z,MMF19,51.009613,21.490446,27000,432,334
1647438450,2022-03-16T13:47:30Z,MMF19,51.016457,21.484833,27000,431,332
1647438453,2022-03-16T13:47:33Z,MMF19,51.021469,21.480053,27000,432,329
1647438456,2022-03-16T13:47:36Z,MMF19,51.025314,21.475971,27000,431,327
1647438459,2022-03-16T13:47:39Z,MMF19,51.030842,21.469727,27000,430,324
1647438462,2022-03-16T13:47:42Z,MMF19,51.035915,21.463394,27000,430,321
1647438465,2022-03-16T13:47:45Z,MMF19,51.04034,21.457214,27000,430,319
1647438468,2022-03-16T13:47:48Z,MMF19,51.044495,21.45088,27000,430,316
1647438471,2022-03-16T13:47:51Z,MMF19,51.048889,21.443605,27000,430,313
1647438474,2022-03-16T13:47:54Z,MMF19,51.052258,21.437454,27000,430,310
1647438477,2022-03-16T13:47:57Z,MMF19,51.056725,21.428528,27000,430,308
1647438480,2022-03-16T13:48:00Z,MMF19,51.060215,21.420975,27000,430,306
1647438483,2022-03-16T13:48:03Z,MMF19,51.063522,21.412735,27000,430,303
1647438486,2022-03-16T13:48:06Z,MMF19,51.06641,21.405106,27000,430,300
1647438489,2022-03-16T13:48:09Z,MMF19,51.069214,21.396765,27000,429,298
1647438490,2022-03-16T13:48:10Z,MMF19,51.070457,21.39267,27000,430,299
1647438494,2022-03-16T13:48:14Z,MMF19,51.073715,21.38092,27000,430,293
1647438497,2022-03-16T13:48:17Z,MMF19,51.075165,21.374941,27000,429,291
1647438501,2022-03-16T13:48:21Z,MMF19,51.078003,21.361506,27000,428,287
1647438504,2022-03-16T13:48:24Z,MMF19,51.079536,21.35231,27000,429,285
1647438507,2022-03-16T13:48:27Z,MMF19,51.080746,21.34346,27000,430,282
1647438510,2022-03-16T13:48:30Z,MMF19,51.081482,21.337156,27000,428,280
1647438513,2022-03-16T13:48:33Z,MMF19,51.082535,21.32476,27000,428,277
1647438515,2022-03-16T13:48:35Z,MMF19,51.08284,21.319885,27000,428,277
1647438519,2022-03-16T13:48:39Z,MMF19,51.083305,21.306458,27000,428,272
1647438521,2022-03-16T13:48:41Z,MMF19,51.083305,21.297302,27000,429,270
1647438525,2022-03-16T13:48:45Z,MMF19,51.082993,21.285788,27000,429,267
1647438528,2022-03-16T13:48:48Z,MMF19,51.082489,21.27688,27000,429,265
1647438531,2022-03-16T13:48:51Z,MMF19,51.081848,21.269085,27000,429,262
1647438534,2022-03-16T13:48:54Z,MMF19,51.081024,21.261292,27000,429,260
1647438537,2022-03-16T13:48:57Z,MMF19,51.07935,21.248856,26975,429,258
1647438538,2022-03-16T13:48:58Z,MMF19,51.07893,21.246185,26975,429,257
1647438542,2022-03-16T13:49:02Z,MMF19,51.076744,21.234055,27000,430,253
1647438544,2022-03-16T13:49:04Z,MMF19,51.075531,21.22818,27000,429,252
1647438547,2022-03-16T13:49:07Z,MMF19,51.073334,21.219276,27000,429,250
1647438550,2022-03-16T13:49:10Z,MMF19,51.071156,21.211014,27000,429,248
1647438553,2022-03-16T13:49:13Z,MMF19,51.068317,21.201706,27000,430,244
1647438555,2022-03-16T13:49:15Z,MMF19,51.066376,21.19582,27000,430,243
1647438558,2022-03-16T13:49:18Z,MMF19,51.064266,21.18988,27000,430,240
1647438562,2022-03-16T13:49:22Z,MMF19,51.059738,21.178448,27000,431,237
1647438565,2022-03-16T13:49:25Z,MMF19,51.056259,21.170654,27000,431,235
1647438568,2022-03-16T13:49:28Z,MMF19,51.053055,21.163973,27000,431,232
1647438571,2022-03-16T13:49:31Z,MMF19,51.048706,21.155733,27000,430,230
1647438574,2022-03-16T13:49:34Z,MMF19,51.044724,21.148905,27000,431,227
1647438577,2022-03-16T13:49:37Z,MMF19,51.040573,21.142349,27000,431,225
1647438580,2022-03-16T13:49:40Z,MMF19,51.036072,21.135765,27000,431,222
1647438583,2022-03-16T13:49:43Z,MMF19,51.031952,21.130346,27000,431,220
1647438586,2022-03-16T13:49:46Z,MMF19,51.027351,21.124649,27000,431,218
1647438589,2022-03-16T13:49:49Z,MMF19,51.023026,21.119806,27000,432,215
1647438592,2022-03-16T13:49:52Z,MMF19,51.01712,21.113644,27000,432,213
1647438595,2022-03-16T13:49:55Z,MMF19,51.011803,21.10878,27000,432,210
1647438598,2022-03-16T13:49:58Z,MMF19,51.006218,21.10405,27000,433,208
1647438601,2022-03-16T13:50:01Z,MMF19,51.000957,21.100159,27000,433,205
1647438604,2022-03-16T13:50:04Z,MMF19,50.995377,21.096422,27000,433,203
1647438607,2022-03-16T13:50:07Z,MMF19,50.98983,21.09314,27000,434,201
1647438610,2022-03-16T13:50:10Z,MMF19,50.984207,21.090261,27000,434,198
1647438613,2022-03-16T13:50:13Z,MMF19,50.978237,21.08757,27000,435,196
1647438616,2022-03-16T13:50:16Z,MMF19,50.972351,21.085361,27000,435,193
1647438619,2022-03-16T13:50:19Z,MMF19,50.966034,21.083506,27000,435,191
1647438622,2022-03-16T13:50:22Z,MMF19,50.960129,21.082077,27000,436,188
1647438625,2022-03-16T13:50:25Z,MMF19,50.954731,21.081238,27000,436,186
1647438628,2022-03-16T13:50:28Z,MMF19,50.948074,21.080475,27000,437,184
1647438631,2022-03-16T13:50:31Z,MMF19,50.94223,21.080091,27000,437,182
1647438634,2022-03-16T13:50:34Z,MMF19,50.936508,21.079794,27000,437,182
1647438637,2022-03-16T13:50:37Z,MMF19,50.930336,21.079559,27000,438,181
1647438640,2022-03-16T13:50:40Z,MMF19,50.92424,21.079275,27000,438,181
1647438643,2022-03-16T13:50:43Z,MMF19,50.91774,21.078978,27000,439,181
1647438646,2022-03-16T13:50:46Z,MMF19,50.912415,21.07872,27000,439,181
1647438649,2022-03-16T13:50:49Z,MMF19,50.906036,21.078339,27000,439,181
1647438710,2022-03-16T13:51:50Z,MMF19,50.781281,21.072149,27000,445,181
1647438772,2022-03-16T13:52:52Z,MMF19,50.653061,21.066429,27000,450,180
1647438784,2022-03-16T13:53:04Z,MMF19,50.62714,21.071777,27000,449,169
1647438787,2022-03-16T13:53:07Z,MMF19,50.622395,21.073559,27000,450,166
1647438790,2022-03-16T13:53:10Z,MMF19,50.615479,21.076838,27000,450,164
1647438793,2022-03-16T13:53:13Z,MMF19,50.609776,21.079943,27000,450,162
1647438796,2022-03-16T13:53:16Z,MMF19,50.603851,21.083632,27000,450,158
1647438800,2022-03-16T13:53:20Z,MMF19,50.59716,21.088406,27000,449,155
1647438803,2022-03-16T13:53:23Z,MMF19,50.591629,21.092955,27000,450,152
1647438806,2022-03-16T13:53:26Z,MMF19,50.586315,21.097759,27000,449,150
1647438809,2022-03-16T13:53:29Z,MMF19,50.580822,21.103327,27000,449,147
1647438812,2022-03-16T13:53:32Z,MMF19,50.575935,21.108746,27000,450,144
1647438815,2022-03-16T13:53:35Z,MMF19,50.570625,21.115129,27000,450,143
1647438818,2022-03-16T13:53:38Z,MMF19,50.566391,21.120844,27000,449,139
1647438821,2022-03-16T13:53:41Z,MMF19,50.5616,21.127865,27000,448,137
1647438824,2022-03-16T13:53:44Z,MMF19,50.557407,21.134577,27000,448,134
1647438827,2022-03-16T13:53:47Z,MMF19,50.552994,21.142321,27000,448,131
1647438830,2022-03-16T13:53:50Z,MMF19,50.549168,21.149721,27000,448,129
1647438833,2022-03-16T13:53:53Z,MMF19,50.545303,21.157887,27000,448,126
1647438836,2022-03-16T13:53:56Z,MMF19,50.541996,21.16568,27000,448,124
1647438839,2022-03-16T13:53:59Z,MMF19,50.539307,21.172678,27000,448,121
1647438842,2022-03-16T13:54:02Z,MMF19,50.535919,21.182146,27000,448,120
1647438845,2022-03-16T13:54:05Z,MMF19,50.533127,21.191109,27000,448,116
1647438848,2022-03-16T13:54:08Z,MMF19,50.530312,21.201683,27000,447,113
1647438851,2022-03-16T13:54:11Z,MMF19,50.528229,21.210625,27000,447,109
1647438854,2022-03-16T13:54:14Z,MMF19,50.52681,21.218142,27000,448,106
1647438857,2022-03-16T13:54:17Z,MMF19,50.524979,21.229345,27000,447,104
1647438860,2022-03-16T13:54:20Z,MMF19,50.52375,21.239468,27000,447,101
1647438863,2022-03-16T13:54:23Z,MMF19,50.522873,21.248787,27000,447,98
1647438866,2022-03-16T13:54:26Z,MMF19,50.522354,21.258471,27000,448,95
1647438869,2022-03-16T13:54:29Z,MMF19,50.522167,21.266487,27000,447,92
1647438872,2022-03-16T13:54:32Z,MMF19,50.522232,21.278349,27000,447,89
1647438875,2022-03-16T13:54:35Z,MMF19,50.522552,21.287312,27000,446,86
1647438878,2022-03-16T13:54:38Z,MMF19,50.523285,21.296707,27000,446,82
1647438881,2022-03-16T13:54:41Z,MMF19,50.524292,21.306683,27000,446,80
1647438884,2022-03-16T13:54:44Z,MMF19,50.525658,21.316298,27000,445,78
1647438887,2022-03-16T13:54:47Z,MMF19,50.527176,21.325546,27000,445,75
1647438890,2022-03-16T13:54:50Z,MMF19,50.528961,21.334782,27000,444,73
1647438893,2022-03-16T13:54:53Z,MMF19,50.531021,21.343834,27000,444,70
1647438896,2022-03-16T13:54:56Z,MMF19,50.533585,21.353374,27000,444,67
1647438899,2022-03-16T13:54:59Z,MMF19,50.535919,21.361469,27000,444,65
1647438902,2022-03-16T13:55:02Z,MMF19,50.53862,21.369709,27000,443,62
1647438905,2022-03-16T13:55:05Z,MMF19,50.541687,21.378166,27000,442,60
1647438908,2022-03-16T13:55:08Z,MMF19,50.545071,21.38652,27000,441,57
1647438911,2022-03-16T13:55:11Z,MMF19,50.54892,21.395224,27000,440,54
1647438914,2022-03-16T13:55:14Z,MMF19,50.55249,21.402523,27000,440,53
1647438917,2022-03-16T13:55:17Z,MMF19,50.555683,21.408642,27000,440,50
1647438920,2022-03-16T13:55:20Z,MMF19,50.560806,21.4174,27000,438,47
1647438923,2022-03-16T13:55:23Z,MMF19,50.564575,21.423414,27000,438,45
1647438926,2022-03-16T13:55:26Z,MMF19,50.569611,21.430712,27000,437,42
1647438929,2022-03-16T13:55:29Z,MMF19,50.573654,21.436182,27000,436,40
1647438932,2022-03-16T13:55:32Z,MMF19,50.578308,21.441916,27000,436,38
1647438935,2022-03-16T13:55:35Z,MMF19,50.583149,21.447466,27000,436,36
